"FOLIO","VIV_SEL","HOGAR","N_REN","P2_3","SEXO","EDAD","NIV","GRA","TLOC","REGION","EST_DIS","UPM_DIS","FAC_HOG"
"12035","05","1","05","3","2","11","","","3","5","209","0001849",954
"12036","01","1","01","1","1","50","02","4","3","5","204","0001850",681
"12036","01","1","02","2","2","45","","","3","5","204","0001850",681
"12037","02","1","04","3","1","40","","","3","5","204","0001850",681
"12037","02","1","01","1","1","85","02","1","3","5","204","0001850",681
"12037","02","1","02","5","2","50","","","3","5","204","0001850",681
"12037","02","1","03","4","2","30","","","3","5","204","0001850",681
"12037","02","1","06","4","2","08","","","3","5","204","0001850",681
"12037","02","1","05","4","1","14","","","3","5","204","0001850",681
"12038","04","1","02","2","2","40","","","3","5","204","0001850",681
"12038","04","1","01","1","1","37","03","3","3","5","204","0001850",681
"12038","04","1","03","3","1","13","","","3","5","204","0001850",681
"12038","04","1","05","3","2","07","","","3","5","204","0001850",681
"12038","04","1","04","3","1","09","","","3","5","204","0001850",681
"12039","05","1","05","5","1","09","","","3","5","204","0001850",681
"12039","05","1","04","5","2","11","","","3","5","204","0001850",681
"12039","05","1","03","5","1","25","","","3","5","204","0001850",681
"12039","05","1","01","1","1","32","03","3","3","5","204","0001850",681
"12039","05","1","02","5","2","29","","","3","5","204","0001850",681
"12040","06","1","02","2","2","33","","","3","5","204","0001850",681
"12040","06","1","01","1","1","36","03","3","3","5","204","0001850",681
"12040","06","1","03","3","1","05","","","3","5","204","0001850",681
"12041","07","1","01","1","1","27","03","3","3","5","204","0001850",681
"12041","07","1","02","2","2","25","","","3","5","204","0001850",681
"12041","07","1","03","3","1","04","","","3","5","204","0001850",681
"12042","08","1","01","1","2","38","02","6","3","5","204","0001850",681
"12042","08","1","02","3","1","18","","","3","5","204","0001850",681
"12043","09","1","02","5","2","52","","","3","5","204","0001850",681
"12043","09","1","01","1","2","40","06","1","3","5","204","0001850",681
"12043","09","1","03","5","1","22","","","3","5","204","0001850",681
"12043","09","2","05","3","1","10","","","3","5","204","0001850",681
"12043","09","2","04","3","1","11","","","3","5","204","0001850",681
"12043","09","2","03","3","1","04","","","3","5","204","0001850",681
"12043","09","2","02","2","1","30","","","3","5","204","0001850",681
"12043","09","1","04","5","2","01","","","3","5","204","0001850",681
"12043","09","2","01","1","2","29","08","2","3","5","204","0001850",681
"12044","10","1","02","2","2","48","","","3","5","204","0001850",681
"12044","10","1","01","1","1","50","03","2","3","5","204","0001850",681
"12045","11","1","02","4","1","14","","","3","5","204","0001850",681
"12045","11","1","01","1","2","54","02","6","3","5","204","0001850",681
"12045","11","1","03","4","2","00","","","3","5","204","0001850",681
"12046","12","1","04","4","2","01","","","3","5","204","0001850",681
"12046","12","1","01","1","2","74","02","1","3","5","204","0001850",681
"12046","12","1","02","3","2","30","","","3","5","204","0001850",681
"12046","12","1","03","4","2","10","","","3","5","204","0001850",681
"12047","13","1","02","1","2","30","03","3","3","5","204","0001850",681
"12047","13","1","03","3","1","13","","","3","5","204","0001850",681
"12047","13","1","04","3","2","09","","","3","5","204","0001850",681
"12047","13","1","05","3","2","01","","","3","5","204","0001850",681
"12047","13","2","01","1","1","71","02","6","3","5","204","0001850",681
"12047","13","2","02","2","2","69","","","3","5","204","0001850",681
"12048","14","1","01","1","1","78","06","3","3","5","204","0001850",681
"12048","14","1","02","2","2","72","","","3","5","204","0001850",681
"12048","14","1","03","3","1","32","","","3","5","204","0001850",681
"12049","15","1","01","1","1","50","06","2","3","5","204","0001850",681
"12049","15","1","02","3","1","26","","","3","5","204","0001850",681
"12050","16","1","01","1","1","52","03","3","3","5","204","0001850",681
"12050","16","1","02","2","2","45","","","3","5","204","0001850",681
"12050","16","1","03","3","1","11","","","3","5","204","0001850",681
"12051","17","1","02","3","1","49","","","3","5","204","0001850",681
"12051","17","1","01","1","2","97","00","0","3","5","204","0001850",681
"12052","18","1","01","1","2","51","04","3","3","5","204","0001850",681
"12053","19","1","03","5","2","21","","","3","5","204","0001850",681
"12053","19","1","02","5","2","24","","","3","5","204","0001850",681
"12053","19","1","01","1","1","50","08","5","3","5","204","0001850",681
"12054","20","1","04","3","1","15","","","3","5","204","0001850",681
"12054","20","1","03","3","1","18","","","3","5","204","0001850",681
"12054","20","1","01","1","1","46","06","1","3","5","204","0001850",681
"12054","20","1","02","2","2","39","","","3","5","204","0001850",681
"12055","01","1","01","1","1","37","02","5","3","5","209","0001851",822
"12055","01","1","02","2","2","38","","","3","5","209","0001851",822
"12055","01","1","03","3","2","06","","","3","5","209","0001851",822
